#Epoch  i		Time		  Data		   Loss		   Prec@1		   Prec@5 
1	70           1.037 	           0.366	          4.3519	           4.688 	          21.094
1	71           1.009 	           0.351	          4.3880	           5.469 	          21.875
1	72           1.004 	           0.350	          4.5505	           4.688 	          12.500
1	73           1.035 	           0.365	          4.2868	           4.688 	          17.969
1	74           1.005 	           0.356	          4.4358	           3.906 	          15.625
1	75           0.999 	           0.348	          4.4729	           3.125 	          20.312
1	76           1.029 	           0.362	          4.4115	           3.906 	          17.188
1	77           1.027 	           0.352	          4.5092	           4.688 	          11.719
1	78           1.017 	           0.345	          4.2482	           6.250 	          19.531
1	79           1.022 	           0.346	          4.3781	           4.688 	          21.094
1	80           1.010 	           0.358	          4.3319	           6.250 	          23.438
1	81           1.011 	           0.352	          4.4307	           7.812 	          19.531
1	82           1.035 	           0.362	          4.3339	           7.812 	          16.406
1	83           1.036 	           0.362	          4.5128	           6.250 	          14.062
1	84           1.066 	           0.361	          4.2760	           6.250 	          18.750
1	85           1.002 	           0.357	          4.2950	           6.250 	          21.875
1	86           1.020 	           0.359	          4.3161	           4.688 	          17.969
1	87           1.036 	           0.359	          4.1742	           6.250 	          26.562
1	88           1.018 	           0.344	          4.0759	          13.281 	          25.000
1	89           1.038 	           0.344	          4.2952	           5.469 	          18.750
1	90           1.058 	           0.340	          4.2511	           7.031 	          23.438
1	91           1.009 	           0.349	          4.2450	           9.375 	          24.219
1	92           1.019 	           0.360	          4.3541	           8.594 	          21.094
1	93           1.035 	           0.361	          4.3001	           5.469 	          18.750
1	94           1.070 	           0.346	          4.2942	           5.469 	          23.438
